Anno;Cittadinanza;Continente;Genere;Residenti
1989;Switzerland;Europa;Femmine;952
1989;Switzerland;Europa;Maschi;1001
1989;Taiwan (ex Formosa);Asia;Femmine;44
1989;Taiwan (ex Formosa);Asia;Maschi;33
1989;Tanzania;Africa;Femmine;3
1989;Tanzania;Africa;Maschi;3
1989;Thailandia;Asia;Femmine;34
1989;Thailandia;Asia;Maschi;3
1989;Togo;Centro America;Femmine;1
1989;Togo;Centro America;Maschi;5
1989;Trinidad and Tobago;Centro America;Femmine;2
1989;Trinidad and Tobago;Centro America;Maschi;2
1989;Tunisia;Africa;Femmine;66
1989;Tunisia;Africa;Maschi;208
1989;Turkey;Asia;Femmine;246
1989;Turkey;Asia;Maschi;296
1989;Uganda;Africa;Maschi;1
1989;Hungary;Europa;Femmine;85
1989;Hungary;Europa;Maschi;82
1989;Uruguay;Sud America;Femmine;54
1989;Uruguay;Sud America;Maschi;60
1989;Venezuela;Sud America;Femmine;37
1989;Venezuela;Sud America;Maschi;50
1989;Vietnam;Asia;Femmine;8
1989;Vietnam;Asia;Maschi;37
1989;Yemen;Asia;Maschi;4
1989;Zambia;Africa;Femmine;1
1989;Zambia;Africa;Maschi;2
1990;Afghanistan;Asia;Femmine;6
1990;Afghanistan;Asia;Maschi;6
1990;Albania;Europa;Femmine;7
1990;Albania;Europa;Maschi;12
1990;Algeria;Africa;Femmine;22
1990;Algeria;Africa;Maschi;80
1990;Altre nazioni o n.d.;None;Femmine;61
1990;Altre nazioni o n.d.;None;Maschi;94
1990;Angola;Africa;Femmine;3
1990;Angola;Africa;Maschi;5
1990;Antigua e Barbuda;Centro America;Maschi;1
1990;Apolide;None;Femmine;23
1990;Apolide;None;Maschi;44
1990;Saudi Arabia;Asia;Femmine;2
1990;Saudi Arabia;Asia;Maschi;5
1990;Area Ex-Urss;Europa;Femmine;49
1990;Area Ex-Urss;Europa;Maschi;31
1990;Argentina;Sud America;Femmine;242
1990;Argentina;Sud America;Maschi;259
1990;Australia;Oceania;Femmine;47
1990;Australia;Oceania;Maschi;41
1990;Austria;Europa;Femmine;299
1990;Austria;Europa;Maschi;232
1990;Bahamas;Centro America;Femmine;1
1990;Bangladesh;Asia;Femmine;5
1990;Bangladesh;Asia;Maschi;16
1990;Belgium;Europa;Femmine;149
1990;Belgium;Europa;Maschi;103
1990;Benin (ex Dahomey);Africa;Maschi;1
1990;Bolivia;Sud America;Femmine;12
1990;Bolivia;Sud America;Maschi;8
1990;Brazil;Sud America;Femmine;378
1990;Brazil;Sud America;Maschi;243
1990;Bulgaria;Europa;Femmine;46
1990;Bulgaria;Europa;Maschi;47
1990;Burkina Faso (ex Alto Volta);Africa;Femmine;1
1990;Burkina Faso (ex Alto Volta);Africa;Maschi;4
1990;Burundi;Africa;Femmine;3
1990;Burundi;Africa;Maschi;6
1990;Cameroon;Africa;Femmine;15
1990;Cameroon;Africa;Maschi;23
1990;Canada;Nord America;Femmine;67
1990;Canada;Nord America;Maschi;61
1990;Cape Verde;Africa;Femmine;64
1990;Cape Verde;Africa;Maschi;14
1990;Czechoslovakia;Europa;Femmine;60
1990;Czechoslovakia;Europa;Maschi;54
1990;Central African Republic.;Africa;Femmine;1
1990;Central African Republic.;Africa;Maschi;1
1990;Chile;Sud America;Femmine;87
1990;Chile;Sud America;Maschi;77
1990;China;Asia;Femmine;805
1990;China;Asia;Maschi;1087
1990;Cyprus;Europa;Femmine;14
1990;Cyprus;Europa;Maschi;31
1990;Colombia;Sud America;Femmine;100
1990;Colombia;Sud America;Maschi;53
1990;Congo;Africa;Femmine;5
1990;Congo;Africa;Maschi;3
1990;Congo Rep. Dem (ex Zaire);Africa;Femmine;7
1990;Congo Rep. Dem (ex Zaire);Africa;Maschi;17
1990;North Korea;Asia;Femmine;2
1990;North Korea;Asia;Maschi;2
1990;South Korea;Asia;Femmine;124
1990;South Korea;Asia;Maschi;115
1990;Ivory Coast;Africa;Femmine;17
1990;Ivory Coast;Africa;Maschi;46
1990;Costa Rica;Centro America;Femmine;10
1990;Costa Rica;Centro America;Maschi;2
1990;Cuba;Centro America;Femmine;11
1990;Cuba;Centro America;Maschi;8
1990;Denmark;Europa;Femmine;56
1990;Denmark;Europa;Maschi;38
1990;Dominicana, Rep.;Centro America;Femmine;77
1990;Dominicana, Rep.;Centro America;Maschi;20
1990;Ecuador;Sud America;Femmine;47
1990;Ecuador;Sud America;Maschi;13
1990;Egypt;Africa;Femmine;1196
1990;Egypt;Africa;Maschi;3340
1990;El Salvador;Centro America;Femmine;453
1990;El Salvador;Centro America;Maschi;179
1990;Ethiopia;Africa;Femmine;1268
1990;Ethiopia;Africa;Maschi;714
1990;Philippines;Asia;Femmine;1530
1990;Philippines;Asia;Maschi;556
1990;Finland;Europa;Femmine;45
1990;Finland;Europa;Maschi;19
1990;France;Europa;Femmine;1263
1990;France;Europa;Maschi;1090
1990;Gabon;Africa;Femmine;2
1990;Gabon;Africa;Maschi;1
1990;Gambia;Africa;Maschi;2
1990;Germany;Europa;Femmine;1190
1990;Germany;Europa;Maschi;1038
1990;Ghana;Africa;Femmine;9
1990;Ghana;Africa;Maschi;15
1990;Jamaica;Centro America;Femmine;4
1990;Jamaica;Centro America;Maschi;2
1990;Japan;Asia;Femmine;699
1990;Japan;Asia;Maschi;807
1990;Jordan;Asia;Femmine;9
1990;Jordan;Asia;Maschi;178
1990;Greece;Europa;Femmine;325
1990;Greece;Europa;Maschi;657
1990;Guatemala;Centro America;Femmine;9
1990;Guatemala;Centro America;Maschi;5
1990;Guinea;Africa;Femmine;3
1990;Guinea;Africa;Maschi;21
1990;Guinea Bissau;Africa;Maschi;1
1990;Haiti;Centro America;Femmine;26
1990;Haiti;Centro America;Maschi;4
1990;Honduras;Centro America;Femmine;3
1990;Honduras;Centro America;Maschi;1
1990;India;Asia;Femmine;118
1990;India;Asia;Maschi;99
1990;Indonesia;Asia;Femmine;13
1990;Indonesia;Asia;Maschi;13
1990;Iran;Asia;Femmine;465
1990;Iran;Asia;Maschi;670
1990;Iraq;Asia;Femmine;24
1990;Iraq;Asia;Maschi;50
1990;Ireland;Europa;Femmine;76
1990;Ireland;Europa;Maschi;53
1990;Iceland;Europa;Femmine;2
1990;Iceland;Europa;Maschi;3
1990;Israel;Europa;Femmine;406
1990;Israel;Europa;Maschi;557
1990;Jugoslavia (Serbia-Montenegro);Europa;Femmine;513
1990;Jugoslavia (Serbia-Montenegro);Europa;Maschi;511
1990;Kenya;Africa;Femmine;4
1990;Kenya;Africa;Maschi;10
1990;Kuwait;Asia;Maschi;2
1990;Lebanon;Asia;Femmine;144
1990;Lebanon;Asia;Maschi;246
1990;Liberia;Africa;Femmine;1
1990;Liberia;Africa;Maschi;3
1990;Libya;Africa;Femmine;57
1990;Libya;Africa;Maschi;68
1990;Liechtenstein;Europa;Femmine;1
1990;Luxembourg;Europa;Femmine;5
1990;Luxembourg;Europa;Maschi;10
1990;Madagascar;Africa;Femmine;3
1990;Madagascar;Africa;Maschi;2
1990;Malaysia;Asia;Femmine;5
1990;Malaysia;Asia;Maschi;12
1990;Mali;Africa;Femmine;2
1990;Mali;Africa;Maschi;3
1990;Malta;Europa;Femmine;17
1990;Malta;Europa;Maschi;8
1990;Morocco;Africa;Femmine;193
1990;Morocco;Africa;Maschi;1002
1990;Mauritania;Africa;Femmine;1
1990;Mauritania;Africa;Maschi;1
1990;Mauritius;Africa;Femmine;100
1990;Mauritius;Africa;Maschi;62
1990;Mexico;Centro America;Femmine;52
1990;Mexico;Centro America;Maschi;47
1990;Mozambique;Africa;Femmine;5
1990;Mozambique;Africa;Maschi;4
1990;Myanmar (ex Birmania);Asia;Femmine;1
1990;Nepal;Asia;Femmine;1
1990;Nepal;Asia;Maschi;5
1990;Nicaragua;Centro America;Femmine;7
1990;Nicaragua;Centro America;Maschi;3
1990;Niger;Africa;Maschi;1
1990;Nigeria;Africa;Femmine;19
1990;Nigeria;Africa;Maschi;41
1990;Norway;Europa;Femmine;13
1990;Norway;Europa;Maschi;18
1990;New Zealand;Oceania;Femmine;6
1990;New Zealand;Oceania;Maschi;7
1990;Netherlands;Europa;Femmine;201
1990;Netherlands;Europa;Maschi;173
1990;Pakistan;Asia;Femmine;10
1990;Pakistan;Asia;Maschi;99
1990;Panama;Centro America;Femmine;7
1990;Panama;Centro America;Maschi;7
1990;Paraguay;Sud America;Femmine;8
1990;Peru;Sud America;Femmine;228
1990;Peru;Sud America;Maschi;133
1990;Poland;Europa;Femmine;110
1990;Poland;Europa;Maschi;86
1990;Portugal;Europa;Femmine;100
1990;Portugal;Europa;Maschi;66
1990;United Kingdom;Europa;Femmine;1171
1990;United Kingdom;Europa;Maschi;1188
1990;Romania;Europa;Femmine;120
1990;Romania;Europa;Maschi;98
1990;Rwanda;Africa;Femmine;5
1990;Rwanda;Africa;Maschi;6
1990;San Marino;Europa;Femmine;45
1990;San Marino;Europa;Maschi;27
1990;Senegal;Africa;Femmine;19
1990;Senegal;Africa;Maschi;245
1990;Seychelles;Africa;Femmine;71
1990;Seychelles;Africa;Maschi;15
1990;Sierra Leone;Africa;Femmine;10
1990;Sierra Leone;Africa;Maschi;16
1990;Singapore;Asia;Femmine;3
1990;Singapore;Asia;Maschi;4
1990;Syria;Asia;Femmine;36
1990;Syria;Asia;Maschi;73
1990;Somalia;Africa;Femmine;74
1990;Somalia;Africa;Maschi;93
1990;Spain;Europa;Femmine;572
1990;Spain;Europa;Maschi;385
1990;Sri Lanka;Asia;Femmine;227
1990;Sri Lanka;Asia;Maschi;408
1990;United States of America;Nord America;Femmine;837
1990;United States of America;Nord America;Maschi;840
1990;South Africa;Africa;Femmine;23
1990;South Africa;Africa;Maschi;23
1990;Sudan;Africa;Femmine;3
1990;Sudan;Africa;Maschi;19
1990;Sweden;Europa;Femmine;82
1990;Sweden;Europa;Maschi;68
1990;Switzerland;Europa;Femmine;924
1990;Switzerland;Europa;Maschi;971
1990;Taiwan (ex Formosa);Asia;Femmine;47
1990;Taiwan (ex Formosa);Asia;Maschi;32
1990;Tanzania;Africa;Femmine;3
1990;Tanzania;Africa;Maschi;5
1990;Thailandia;Asia;Femmine;35
1990;Thailandia;Asia;Maschi;3
1990;Togo;Centro America;Femmine;1
1990;Togo;Centro America;Maschi;1
1990;Trinidad and Tobago;Centro America;Femmine;2
1990;Trinidad and Tobago;Centro America;Maschi;4
1990;Tunisia;Africa;Femmine;82
1990;Tunisia;Africa;Maschi;292
1990;Turkey;Asia;Femmine;252
1990;Turkey;Asia;Maschi;314
1990;Uganda;Africa;Maschi;1
1990;Hungary;Europa;Femmine;78
1990;Hungary;Europa;Maschi;76
1990;Uruguay;Sud America;Femmine;89
1990;Uruguay;Sud America;Maschi;86
1990;Venezuela;Sud America;Femmine;41
1990;Venezuela;Sud America;Maschi;50
1990;Vietnam;Asia;Femmine;7
1990;Vietnam;Asia;Maschi;34
1990;Yemen;Asia;Maschi;5
1990;Zambia;Africa;Femmine;1
1990;Zambia;Africa;Maschi;2
1991;Afghanistan;Asia;Femmine;1
1991;Afghanistan;Asia;Maschi;6
1991;Albania;Europa;Femmine;19
1991;Albania;Europa;Maschi;43
1991;Algeria;Africa;Femmine;18
1991;Algeria;Africa;Maschi;38
1991;Angola;Africa;Femmine;8
1991;Angola;Africa;Maschi;12
1991;Antigua e Barbuda;Centro America;Femmine;2
1991;Antigua e Barbuda;Centro America;Maschi;1
1991;Saudi Arabia;Asia;Femmine;2
1991;Saudi Arabia;Asia;Maschi;4
1991;Area Ex-Urss;Europa;Femmine;97
1991;Area Ex-Urss;Europa;Maschi;54
1991;Argentina;Sud America;Femmine;221
1991;Argentina;Sud America;Maschi;191
1991;Australia;Oceania;Femmine;32
1991;Australia;Oceania;Maschi;21
1991;Austria;Europa;Femmine;174
1991;Austria;Europa;Maschi;108
1991;Bahamas;Centro America;Maschi;1
1991;Bangladesh;Asia;Femmine;6
1991;Bangladesh;Asia;Maschi;87
1991;Belgium;Europa;Femmine;83
1991;Belgium;Europa;Maschi;48
1991;Benin (ex Dahomey);Africa;Femmine;2
1991;Benin (ex Dahomey);Africa;Maschi;1
1991;Bolivia;Sud America;Femmine;36
1991;Bolivia;Sud America;Maschi;25
1991;Brazil;Sud America;Femmine;368
1991;Brazil;Sud America;Maschi;200
1991;Bulgaria;Europa;Femmine;44
1991;Bulgaria;Europa;Maschi;35
1991;Burkina Faso (ex Alto Volta);Africa;Femmine;3
1991;Burkina Faso (ex Alto Volta);Africa;Maschi;1
1991;Burundi;Africa;Femmine;5
1991;Burundi;Africa;Maschi;3
1991;Cambodia;Asia;Femmine;2
1991;Cambodia;Asia;Maschi;1
1991;Cameroon;Africa;Femmine;3
1991;Cameroon;Africa;Maschi;10
1991;Canada;Nord America;Femmine;46
1991;Canada;Nord America;Maschi;26
1991;Cape Verde;Africa;Femmine;36
1991;Cape Verde;Africa;Maschi;9
1991;Czechoslovakia;Europa;Femmine;46
1991;Czechoslovakia;Europa;Maschi;42
1991;Central African Republic.;Africa;Femmine;4
1991;Chile;Sud America;Femmine;77
1991;Chile;Sud America;Maschi;56
1991;China;Asia;Femmine;454
1991;China;Asia;Maschi;529
1991;Cyprus;Europa;Femmine;6
1991;Cyprus;Europa;Maschi;11
1991;Città del Vaticano;Europa;Femmine;2
1991;Colombia;Sud America;Femmine;79
1991;Colombia;Sud America;Maschi;34
1991;Comore;Africa;Femmine;1
1991;Comore;Africa;Maschi;1
1991;Congo;Africa;Femmine;8
1991;Congo;Africa;Maschi;4
1991;Congo Rep. Dem (ex Zaire);Africa;Femmine;10
1991;Congo Rep. Dem (ex Zaire);Africa;Maschi;8
1991;North Korea;Asia;Femmine;14
1991;North Korea;Asia;Maschi;12
1991;South Korea;Asia;Femmine;85
1991;South Korea;Asia;Maschi;51
1991;Ivory Coast;Africa;Femmine;13
1991;Ivory Coast;Africa;Maschi;40
1991;Costa Rica;Centro America;Femmine;7
1991;Costa Rica;Centro America;Maschi;1
1991;Cuba;Centro America;Femmine;10
1991;Cuba;Centro America;Maschi;5
1991;Denmark;Europa;Femmine;39
1991;Denmark;Europa;Maschi;21
1991;Dominica;Centro America;Femmine;3
1991;Dominicana, Rep.;Centro America;Femmine;65
1991;Dominicana, Rep.;Centro America;Maschi;21
1991;Ecuador;Sud America;Femmine;50
1991;Ecuador;Sud America;Maschi;21
1991;Egypt;Africa;Femmine;854
1991;Egypt;Africa;Maschi;2080
1991;El Salvador;Centro America;Femmine;291
1991;El Salvador;Centro America;Maschi;139
1991;United Arab Emirates;Femmine;3
1991;United Arab Emirates;Maschi;4
1991;Ethiopia;Africa;Femmine;727
1991;Ethiopia;Africa;Maschi;374
1991;Philippines;Asia;Femmine;1636
1991;Philippines;Asia;Maschi;838
1991;Finland;Europa;Femmine;54
1991;Finland;Europa;Maschi;18
1991;France;Europa;Femmine;827
1991;France;Europa;Maschi;592
1991;Gabon;Africa;Maschi;1
1991;Gambia;Africa;Femmine;1
1991;Gambia;Africa;Maschi;6
1991;Germany;Europa;Femmine;733
1991;Germany;Europa;Maschi;545
1991;Ghana;Africa;Femmine;11
1991;Ghana;Africa;Maschi;10
1991;Jamaica;Centro America;Femmine;5
1991;Jamaica;Centro America;Maschi;2
1991;Japan;Asia;Femmine;659
1991;Japan;Asia;Maschi;596
1991;Djibouti;Africa;Femmine;2
1991;Djibouti;Africa;Maschi;2
1991;Jordan;Asia;Femmine;12
1991;Jordan;Asia;Maschi;79
1991;Greece;Europa;Femmine;126
1991;Greece;Europa;Maschi;180
1991;Grenada;Centro America;Femmine;4
1991;Grenada;Centro America;Maschi;10
1991;Guatemala;Centro America;Femmine;6
1991;Guatemala;Centro America;Maschi;4
1991;Guinea;Africa;Femmine;4
1991;Guinea;Africa;Maschi;10
1991;Guinea Bissau;Africa;Maschi;2
1991;Guinea Equatoriale;Africa;Maschi;1
1991;Guyana;Sud America;Femmine;1
1991;Haiti;Centro America;Femmine;5
1991;Haiti;Centro America;Maschi;1
1991;Honduras;Centro America;Femmine;5
1991;Honduras;Centro America;Maschi;3
1991;India;Asia;Femmine;63
1991;India;Asia;Maschi;76
1991;Indonesia;Asia;Femmine;14
1991;Indonesia;Asia;Maschi;15
1991;Iran;Asia;Femmine;208
1991;Iran;Asia;Maschi;289
1991;Iraq;Asia;Femmine;6
1991;Iraq;Asia;Maschi;24
1991;Ireland;Europa;Femmine;44
1991;Ireland;Europa;Maschi;29
1991;Iceland;Europa;Femmine;4
1991;Iceland;Europa;Maschi;4
1991;Israel;Europa;Femmine;168
1991;Israel;Europa;Maschi;192
1991;Jugoslavia (Serbia-Montenegro);Europa;Femmine;643
1991;Jugoslavia (Serbia-Montenegro);Europa;Maschi;612
1991;Kenya;Africa;Femmine;10
1991;Kenya;Africa;Maschi;10
1991;Kuwait;Asia;Femmine;1
1991;Laos;Asia;Femmine;9
1991;Laos;Asia;Maschi;6
1991;Lesotho;Africa;Femmine;3
1991;Lebanon;Asia;Femmine;104
1991;Lebanon;Asia;Maschi;133
1991;Liberia;Africa;Femmine;1
1991;Liberia;Africa;Maschi;1
1991;Libya;Africa;Femmine;13
1991;Libya;Africa;Maschi;22
1991;Luxembourg;Europa;Femmine;9
1991;Luxembourg;Europa;Maschi;7
1991;Madagascar;Africa;Femmine;8
1991;Madagascar;Africa;Maschi;3
1991;Malawi;Africa;Femmine;8
1991;Malawi;Africa;Maschi;2
1991;Malaysia;Asia;Femmine;4
1991;Malaysia;Asia;Maschi;3
1991;Maldive;Asia;Maschi;2
1991;Mali;Africa;Femmine;5
1991;Mali;Africa;Maschi;1
1991;Malta;Europa;Femmine;11
1991;Malta;Europa;Maschi;4
1991;Morocco;Africa;Femmine;186
1991;Morocco;Africa;Maschi;414
1991;Mauritania;Africa;Femmine;13
1991;Mauritania;Africa;Maschi;5
1991;Mauritius;Africa;Femmine;125
1991;Mauritius;Africa;Maschi;97
1991;Mexico;Centro America;Femmine;56
1991;Mexico;Centro America;Maschi;29
1991;Monaco;Europa;Femmine;7
1991;Monaco;Europa;Maschi;2
1991;Mongolia;Asia;Femmine;3
1991;Mozambique;Africa;Femmine;2
1991;Mozambique;Africa;Maschi;1
1991;Myanmar (ex Birmania);Asia;Femmine;1
1991;Namibia;Africa;Femmine;3
1991;Namibia;Africa;Maschi;3
1991;Nepal;Asia;Femmine;1
1991;Nepal;Asia;Maschi;5
1991;Nicaragua;Centro America;Femmine;11
1991;Nicaragua;Centro America;Maschi;4
1991;Niger;Africa;Femmine;1
1991;Niger;Africa;Maschi;2
1991;Nigeria;Africa;Femmine;11
1991;Nigeria;Africa;Maschi;12
1991;Norway;Europa;Femmine;18
1991;Norway;Europa;Maschi;17
1991;New Zealand;Oceania;Femmine;12
1991;New Zealand;Oceania;Maschi;7
1991;Oman;Asia;Femmine;1
1991;Oman;Asia;Maschi;1
1991;Netherlands;Europa;Femmine;122
1991;Netherlands;Europa;Maschi;94
1991;Pakistan;Asia;Femmine;4
1991;Pakistan;Asia;Maschi;111
1991;Panama;Centro America;Femmine;6
1991;Panama;Centro America;Maschi;4
1991;Paraguay;Sud America;Femmine;4
1991;Paraguay;Sud America;Maschi;2
1991;Peru;Sud America;Femmine;340
1991;Peru;Sud America;Maschi;244
1991;Poland;Europa;Femmine;83
1991;Poland;Europa;Maschi;40
1991;Portugal;Europa;Femmine;79
1991;Portugal;Europa;Maschi;44
1991;United Kingdom;Europa;Femmine;572
1991;United Kingdom;Europa;Maschi;505
1991;Romania;Europa;Femmine;99
1991;Romania;Europa;Maschi;51
1991;Rwanda;Africa;Maschi;1
1991;Saint Lucia;Centro America;Maschi;1
1991;Salomone Isole;Oceania;Femmine;1
1991;San Marino;Europa;Femmine;28
1991;San Marino;Europa;Maschi;23
1991;Senegal;Africa;Femmine;16
1991;Senegal;Africa;Maschi;148
1991;Seychelles;Africa;Femmine;37
1991;Seychelles;Africa;Maschi;10
1991;Sierra Leone;Africa;Femmine;10
1991;Sierra Leone;Africa;Maschi;11
1991;Singapore;Asia;Femmine;8
1991;Singapore;Asia;Maschi;2
1991;Syria;Asia;Femmine;32
1991;Syria;Asia;Maschi;59
1991;Somalia;Africa;Femmine;155
1991;Somalia;Africa;Maschi;78
1991;Spain;Europa;Femmine;365
1991;Spain;Europa;Maschi;171
1991;Sri Lanka;Asia;Femmine;247
1991;Sri Lanka;Asia;Maschi;439
1991;United States of America;Nord America;Femmine;471
1991;United States of America;Nord America;Maschi;379
1991;South Africa;Africa;Femmine;11
1991;South Africa;Africa;Maschi;10
1991;Sudan;Africa;Femmine;5
1991;Sudan;Africa;Maschi;12
1991;Sweden;Europa;Femmine;50
1991;Sweden;Europa;Maschi;37
1991;Switzerland;Europa;Femmine;521
1991;Switzerland;Europa;Maschi;499
1991;Swaziland;Africa;Femmine;1
1991;Swaziland;Africa;Maschi;1
1991;Taiwan (ex Formosa);Asia;Femmine;15
1991;Taiwan (ex Formosa);Asia;Maschi;7
1991;Tanzania;Africa;Femmine;1
1991;Tanzania;Africa;Maschi;5
1991;Thailandia;Asia;Femmine;31
1991;Thailandia;Asia;Maschi;7
1991;Togo;Centro America;Femmine;2
1991;Togo;Centro America;Maschi;1
1991;Trinidad and Tobago;Centro America;Femmine;3
1991;Trinidad and Tobago;Centro America;Maschi;2
1991;Tunisia;Africa;Femmine;77
1991;Tunisia;Africa;Maschi;222
1991;Turkey;Asia;Femmine;146
1991;Turkey;Asia;Maschi;178
1991;Tuvalu;Oceania;Femmine;1
1991;Uganda;Africa;Femmine;2
1991;Uganda;Africa;Maschi;5
1991;Hungary;Europa;Femmine;45
1991;Hungary;Europa;Maschi;33
1991;Uruguay;Sud America;Femmine;73
1991;Uruguay;Sud America;Maschi;52
1991;Venezuela;Sud America;Femmine;47
1991;Venezuela;Sud America;Maschi;36
1991;Vietnam;Asia;Femmine;8
1991;Vietnam;Asia;Maschi;10
1991;Yemen;Asia;Femmine;1
1991;Yemen;Asia;Maschi;2
1991;Zimbabwe (ex Rhodesia);Africa;Femmine;2
1991;Zimbabwe (ex Rhodesia);Africa;Maschi;2
1992;Altre nazioni o n.d.;None;Femmine;74
1992;Altre nazioni o n.d.;None;Maschi;127
1992;Argentina;Sud America;Femmine;307
1992;Argentina;Sud America;Maschi;294
1992;Austria;Europa;Femmine;287
1992;Austria;Europa;Maschi;219
1992;Brazil;Sud America;Femmine;567
1992;Brazil;Sud America;Maschi;333
1992;China;Asia;Femmine;1171
1992;China;Asia;Maschi;1622
1992;Egypt;Africa;Femmine;1612
1992;Egypt;Africa;Maschi;4748
1992;El Salvador;Centro America;Femmine;583
1992;El Salvador;Centro America;Maschi;276
1992;Ethiopia;Africa;Femmine;1388
1992;Ethiopia;Africa;Maschi;776
1992;Philippines;Asia;Femmine;2974
1992;Philippines;Asia;Maschi;1550
1992;France;Europa;Femmine;1379
1992;France;Europa;Maschi;1184
1992;Germany;Europa;Femmine;1202
1992;Germany;Europa;Maschi;1027
1992;Japan;Asia;Femmine;820
1992;Japan;Asia;Maschi;940
1992;Greece;Europa;Femmine;326
1992;Greece;Europa;Maschi;693
1992;Iran;Asia;Femmine;455
1992;Iran;Asia;Maschi;639
1992;Israel;Europa;Femmine;425
1992;Israel;Europa;Maschi;567
1992;Jugoslavia (Serbia-Montenegro);Europa;Femmine;602
1992;Jugoslavia (Serbia-Montenegro);Europa;Maschi;630
1992;Morocco;Africa;Femmine;330
1992;Morocco;Africa;Maschi;2461
1992;Peru;Sud America;Femmine;435
1992;Peru;Sud America;Maschi;281
1992;United Kingdom;Europa;Femmine;1287
1992;United Kingdom;Europa;Maschi;1285
1992;Senegal;Africa;Femmine;31
1992;Senegal;Africa;Maschi;564
1992;Spain;Europa;Femmine;662
1992;Spain;Europa;Maschi;442
1992;Sri Lanka;Asia;Femmine;410
1992;Sri Lanka;Asia;Maschi;814
1992;United States of America;Nord America;Femmine;904
1992;United States of America;Nord America;Maschi;867
1992;Switzerland;Europa;Femmine;852
1992;Switzerland;Europa;Maschi;920
1992;Tunisia;Africa;Femmine;136
1992;Tunisia;Africa;Maschi;682
1992;Turkey;Asia;Femmine;286
1992;Turkey;Asia;Maschi;410
1993;Afghanistan;Asia;Femmine;6
1993;Afghanistan;Asia;Maschi;6
1993;Albania;Europa;Femmine;62
1993;Albania;Europa;Maschi;180
1993;Algeria;Africa;Femmine;34
1993;Algeria;Africa;Maschi;184
1993;Altre nazioni o n.d.;None;Femmine;10
1993;Altre nazioni o n.d.;None;Maschi;5
1993;Andorra;Europa;Maschi;1
1993;Angola;Africa;Femmine;8
1993;Angola;Africa;Maschi;17
1993;Antigua e Barbuda;Centro America;Maschi;1
1993;Apolide;None;Femmine;19
1993;Apolide;None;Maschi;35
1993;Saudi Arabia;Asia;Maschi;4
1993;Area Ex-Urss;Europa;Femmine;129
1993;Area Ex-Urss;Europa;Maschi;65
1993;Argentina;Sud America;Femmine;287
1993;Argentina;Sud America;Maschi;285
1993;Australia;Oceania;Femmine;59
1993;Australia;Oceania;Maschi;50
1993;Austria;Europa;Femmine;281
1993;Austria;Europa;Maschi;214
1993;Bahamas;Centro America;Femmine;1
1993;Bangladesh;Asia;Femmine;9
1993;Bangladesh;Asia;Maschi;309
1993;Belgium;Europa;Femmine;163
1993;Belgium;Europa;Maschi;107
1993;Benin (ex Dahomey);Africa;Femmine;2
1993;Benin (ex Dahomey);Africa;Maschi;5
1993;Bolivia;Sud America;Femmine;26
1993;Bolivia;Sud America;Maschi;26
1993;Bosnia and Herzegovina;Europa;Femmine;2
1993;Bosnia and Herzegovina;Europa;Maschi;2
1993;Brazil;Sud America;Femmine;628
1993;Brazil;Sud America;Maschi;394
1993;Bulgaria;Europa;Femmine;86
1993;Bulgaria;Europa;Maschi;61
1993;Burkina Faso (ex Alto Volta);Africa;Maschi;6
1993;Burundi;Africa;Femmine;6
1993;Burundi;Africa;Maschi;6
1993;Cameroon;Africa;Femmine;28
1993;Cameroon;Africa;Maschi;36
1993;Canada;Nord America;Femmine;76
1993;Canada;Nord America;Maschi;74
1993;Cape Verde;Africa;Femmine;65
1993;Cape Verde;Africa;Maschi;16
1993;Czechoslovakia;Europa;Femmine;76
1993;Czechoslovakia;Europa;Maschi;64
1993;Central African Republic.;Africa;Femmine;1
1993;Central African Republic.;Africa;Maschi;1
1993;Chile;Sud America;Femmine;127
1993;Chile;Sud America;Maschi;81
1993;China;Asia;Femmine;1305
1993;China;Asia;Maschi;1774
1993;Cyprus;Europa;Femmine;14
1993;Cyprus;Europa;Maschi;30
1993;Colombia;Sud America;Femmine;146
1993;Colombia;Sud America;Maschi;73
1993;Congo;Africa;Femmine;25
1993;Congo;Africa;Maschi;36
1993;North Korea;Asia;Femmine;3
1993;North Korea;Asia;Maschi;2
1993;South Korea;Asia;Femmine;178
1993;South Korea;Asia;Maschi;133
